System ID,UPC,EAN,Custom SKU,Manufact. SKU,Category,Description,Stock,Sold,Subtotal,Discounts,Subtotal w/ Discounts,Total,Cost,Profit,Margin
210000002826,713835020425,,659765-01,,Product,ELEMENTS RG MEN'S,0,4,$160.00,$0.00,$160.00,$180.80,$80.00,$80.00,50%
210000002827,58817985812,,254694-09,,Product,"49N ADJSTEM,1 1/8,31.8,110,BLK",0,1,$38.00,$0.00,$38.00,$42.94,$18.00,$20.00,52.63%
210000002828,,,258000-167,,Product,drop out 167,0,1,$46.00,$0.00,$46.00,$51.98,$27.99,$18.01,39.15%
210000002838,689228634060,,350686-02,,Product,"Shimano, FC-TY501, Crankset, 6/7/8 sp., 175mm, 24/34/42T, Riveted, Square, 47.5mm, Black",0,4,$180.00,$0.00,$180.00,$203.40,$77.96,$102.04,56.69%
210000002839,770612340176,,041618-02-29,,Product,"Wheel Shop, Alex MD21/Formula DC-20/DC-22/DT Stainless 29'', Wheel, : Disc IS 6-bolt, 29'' / 622, Rear, Holes: 32H, QR, 135mm, Shimano HG",0,1,$100.00,$0.00,$100.00,$113.00,$74.24,$25.76,25.76%
210000002841,689228737006,,210449-01,,Product,"Shimano, B01S B-Type, Disc Brake Pads, Shape: Shimano B-Type, Resin, Pair, EBPB01SRESINA",0,2,$50.00,$0.00,$50.00,$56.50,$13.98,$36.02,72.04%
210000002845,689228089501,,380064-06,,Product,"Shimano, EBBUN26C13X, BB-UN26, Square, BB Shell: 73mm, Axle: 113mm, Steel, Silver",0,2,$39.98,$0.00,$39.98,$45.18,$21.98,$18.00,45.02%
210000002852,770612341692,,130209-01,,Product,"EVO, Power Guard, Fender, 700 x 32 to 40C, Black, Pair",0,6,$312.00,$5.20,$306.80,$346.68,$148.19,$158.61,51.70%
210000002855,770612341722,,130210-01,,Product,"EVO, Power Guard LT, Fender, 700 x 32 to 40C, 45mm, Black, Pair",3,2,$106.00,$0.00,$106.00,$119.78,$49.38,$56.62,53.42%
210000002856,770612341739,,130210-02,,Product,"EVO, Power Guard LT, Fender, 700 x 23 to 32C, 35mm, Black, Pair",3,3,$156.00,$6.76,$149.24,$168.64,$71.25,$77.99,52.26%
210000002857,770612341746,,130210-03,,Product,"EVO, Power Guard LT, Fender, 26'' x 1.9'' to 2.1'', 60mm, Black, Pair",1,4,$208.00,$0.00,$208.00,$235.04,$95.00,$113.00,54.33%
210000002858,710845610363,,190118-02,,Product,"Avid, SRAM, FR-5, Brake Levers, Pair, Black",0,7,$196.00,$0.00,$196.00,$221.48,$83.09,$112.91,57.61%
210000002859,689228130920,4524667130925,260022-01,,Product,"Shimano, Altus RD-M310, Rear derailleur, 7/8sp., Black, Smart",10,42,"$1,677.00",$19.20,"$1,657.80","$1,873.31",$877.18,$780.62,47.09%
210000002860,689228601468,4524667601463,260155-01,,Product,"Shimano, Tourney RD-TX800, Rear derailleur, 7-8sp., SGS",3,7,$210.00,$0.00,$210.00,$237.30,$100.06,$109.94,52.35%
210000002861,689228393684,4524667393689,260202-01,,Product,"Shimano, Tourney RD-TY500, Rear derailleur, 6/7sp., SGS, Black, With adaptor",0,3,$52.00,$0.00,$52.00,$58.76,$29.91,$22.09,42.48%
210000002862,,3611720110909,450881-01,,Product,"Look, Classic 3, Pedals, Black",0,8,$678.00,$45.00,$633.00,$715.30,$379.92,$253.08,39.98%
210000002863,770612337206,,450937-01,,Product,"Eclypse, Engage, Pedals, Body: Alloy, Spindle: Cr-Mo, 9/16'', Black, Pair",0,1,$70.00,$0.00,$70.00,$79.10,$33.24,$36.76,52.51%
210000002864,682670913929,,551019-04,,Product,"Supacaz, Ignite 155mm, Saddle, 255g, Red",0,1,$200.00,$0.00,$200.00,$226.00,$99.74,$100.26,50.13%
210000002866,764459311406,,640015-01,,Product,"Mirrycle, Brass Duet Bell, Brass",29,27,$540.00,$20.60,$519.40,$586.92,$242.04,$277.36,53.40%
210000002870,660902394067,,710185-01,,Product,"Supacaz, Fly Cage Limited, Bottle Cage, Carbon, Black/Red",0,1,$60.00,$6.00,$54.00,$61.02,$27.54,$26.46,49%
210000002871,770612049987,,730046-01,,Product,"Evo, Round Monostay Adapter",6,3,$24.00,$0.00,$24.00,$27.12,$11.43,$12.58,52.40%
210000002872,,8715019111600,730289-04,,Product,"Basil, Basil Bottle, Rear basket, Black",25,1,$40.00,$0.00,$40.00,$45.20,$19.94,$20.06,50.15%
210000002873,770612112803,,750007-01,,Product,"EVO, Bike Rack Adapter",0,6,$311.59,$17.10,$294.49,$332.78,$159.54,$134.95,45.82%
210000002878,770612337589,,901836-01,,Product,"EVO, PK-1 Inner Tube Patch Kit (Tub 100)",66,22,$110.00,$0.00,$110.00,$124.30,$29.04,$80.96,73.60%
210000002883,,,CC-03-20-001,Ron Bike,Product,Pinica-Folding,0,1,$355.00,$0.00,$355.00,$401.15,$270.00,$85.00,23.94%
210000002893,,,7.71E+11,,Product,"Wheel Shop Rear 26"" Wheel Disc",0,1,$130.00,$0.00,$130.00,$146.90,$65.19,$64.81,49.85%
210000002894,,,7.11E+11,500123-01,Product,Sram PC 1130 Chain 11 spd 114 limks,0,1,$31.00,$0.00,$31.00,$35.03,$19.99,$11.01,35.52%
210000002895,,,7.11E+11,500129-01,Product,Sram PC X1 Chain 11 spd 118 Links,0,2,$78.00,$5.85,$72.15,$81.53,$51.98,$20.17,27.96%
210000002896,,,6.89E+11,180122-04,Product,Shimano BR-R451 Road Brake Rear long reach slvr,0,1,$56.00,$0.00,$56.00,$63.28,$29.49,$26.51,47.34%
210000002912,58817985614,,252858-02,,Product,49N DLX MULTI-FUNCTION PEDALS,13,7,$437.99,$21.75,$416.24,$470.35,$206.20,$210.04,50.46%
210000002920,736745024437,,153613-04,,Product,"HOLDUP - 2""            8002443",0,2,"$1,300.00",$0.00,"$1,300.00","$1,469.00",$800.00,$500.00,38.46%
210000002921,710845006500,,312503-03,,Product,SRAM MRX COMP GRIPSHIFT 6S RR,0,3,$45.00,$0.00,$45.00,$50.85,$24.75,$20.25,45%
210000002922,710845003257,,312503-04,,Product,SRAM MRX COMP GRIPSHIFT 5S RR,4,2,$30.00,$0.00,$30.00,$33.90,$16.00,$14.00,46.67%
210000002923,710845006524,,312503-06,,Product,SRAM MRX COMP GRIPSHIFT MIC FT,0,3,$45.00,$0.00,$45.00,$50.85,$24.75,$20.25,45%
210000002924,5060276562539,,250895-04,,Product,BLKSPR NUVI C/R 104BCD 32T BLK,0,1,$25.50,$0.00,$25.50,$28.82,$25.50,$0.00,0%
210000002937,,,CC-03-20-007,,Product,CCM Breeze,0,1,$295.00,$0.00,$295.00,$333.35,$170.00,$125.00,42.37%
210000002942,4715910022894,,jagsh,,Product,JAG BASIC LEX SHFT OUT BLK,-27,1149,"$1,128.00",$4.77,"$1,123.23","$1,269.25",$459.60,$663.63,59.08%
210000002947,58817462276,,,160020-21,Product,49N STD 700C x 35-50MM S/V40,-3,132,"$1,073.00",$2.88,"$1,070.12","$1,209.24",$553.50,$516.62,48.28%
210000002949,,,010874-01-20,,Product,"Maxxis, Hookworm, Tire, 20''x1.95, Wire, Clincher, Single, 60TPI, Black",0,2,$92.00,$0.00,$92.00,$103.96,$47.48,$44.52,48.39%
210000002952,,,041395-03-275,,Product,"Wheel Shop, Evo E-Tour 19 Black/ Formula FM-31-QR, Wheel, Rear, 27.5'' / 584, Holes: 36, QR, 135mm, Rim, Freewheel",0,1,$72.70,$0.00,$72.70,$82.15,$29.99,$42.71,58.75%
210000002954,,,120612-01,,Product,"SRAM, GX EAGLE XG-1275, 12sp. Cassette, 10-50T",0,2,$674.00,$0.00,$674.00,$761.62,$399.81,$274.19,40.68%
210000002957,,,PND,,Product,PickUp & Delivery,0,11,$440.00,$0.00,$440.00,$497.20,$0.00,$440.00,100%
210000002964,,,251299-02,,Product,KMC Z7 CHAIN 7SP GRY/BRN,0,8,$120.00,$1.20,$118.80,$134.24,$54.00,$64.80,54.55%
210000002965,,,255401-02,,Product,SUNRACE MFM2A F/WHL 14-28 6SPD,1,2,$45.00,$0.00,$45.00,$50.85,$17.00,$28.00,62.22%
210000002967,58817462238,,160020-17,,Product,49N STD 26 x 1.95-2.40 SV,9,52,$395.20,$0.00,$395.20,$446.58,$185.24,$209.96,53.13%
210000002969,,,254694-07,,Product,49N ADJUSTSTEM 1 1/8 31.8 THREADLESS,2,2,$72.00,$3.60,$68.40,$77.29,$36.00,$32.40,47.37%
210000002971,713835244135,,659665,,Product,SERFAS HYBRID RX SADDLE-LYCRA,17,4,$280.00,$0.00,$280.00,$316.40,$140.00,$140.00,50%
210000002972,,,659666-01,,Product,SERFAS RX CRUISER SADDLE-LYCRA,10,2,$140.00,$0.00,$140.00,$158.20,$69.00,$71.00,50.71%
210000002973,713835001769,,659676,659676,Product,SERFAS E-GEL CRUISER W/CUT OUT,15,4,$240.00,$0.00,$240.00,$271.20,$120.00,$120.00,50%
210000002982,,,010897-01-16,,Product,"Michelin, Country Junior, Tire, 16''x1.75, Wire, Clincher, 22TPI, Black",0,1,$20.00,$1.60,$18.40,$20.79,$9.09,$9.31,50.60%
210000002983,4026495627375,,010982-20-700,,Product,"Schwalbe, Marathon, Tire, 700x45C, Wire, Clincher, Endurance, GreenGuard, 67TPI, Black",-1,1,$65.00,$0.00,$65.00,$73.45,$31.09,$33.91,52.17%
210000002984,,,,041396-01-700,Product,"Wheel Shop, Evo E-Tour 19 Silver/ Formula FM-31-QR, Wheel, Rear, 700C / 622, Holes: 36, Bolt-on, 135mm, Rim, Freewheel",2,1,$60.00,$0.00,$60.00,$67.80,$28.99,$31.01,51.68%
210000002988,770612046900,,560060-03,,Product,"EVO,  E-Force AL, Seatpost, Black, 400 X 25.8mm",0,1,$32.00,$0.00,$32.00,$36.16,$15.03,$16.97,53.03%
210000002993,770612341814,,891025-01,,Product,"EVO, Bicycle Stand Holder, Bikes: 1, Black",1,3,$215.00,$0.00,$215.00,$242.95,$89.97,$125.03,58.15%
210000003009,713835032633,,401558-01,,Product,CELL PHONE TOP TUBE BAG,0,1,$40.00,$0.00,$40.00,$45.20,$18.75,$21.25,53.13%
210000003012,58817986314,,258490-01,,Product,49N QR SKEWER SET,1,10,$200.00,$2.00,$198.00,$223.74,$75.00,$123.00,62.12%
210000003015,58817205019,,254207-01,,Product,FIRST CS3 ZS44/ZS56 HSET BLK,0,1,$20.00,$0.00,$20.00,$22.60,$8.00,$12.00,60%
210000003018,58817986062,,258463-01,,Product,"49N CLASSIC BAR,25.4MM",5,5,$116.50,$0.00,$116.50,$131.65,$62.50,$54.00,46.35%
210000003019,4715575890302,,251156-01,,Product,KMC X11 CHAIN 11SP SIL/BLK,0,2,$68.00,$0.00,$68.00,$76.84,$68.00,$0.00,0%
210000003034,,,004-4264,,Product,CHARKRA CHILD MONSTERS BLUE XS,3,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,
210000003038,,,004-4263,,Product,CHARKRA CHILD MONSTERS S ORANGE,0,2,$81.99,$0.00,$81.99,$92.65,$53.98,$28.01,34.16%
210000003039,,,004-4267,,Product,CHARKRA CHILD SPRINKLES PINK S,0,1,$55.00,$0.00,$55.00,$62.15,$26.99,$28.01,50.93%
210000003046,,,171358-01,,Product,WALD CLIP-ON BASKET-REG,0,7,$350.00,$15.00,$335.00,$378.55,$175.00,$160.00,47.76%
210000003047,,,171358-02,,Product,WALD CLIP-ON BASKET-LARGE,0,5,$275.00,$0.00,$275.00,$310.75,$131.25,$143.75,52.27%
210000003049,,,161805-03,,Product,VEE VRB-159 NIMBUS 700x35W,0,11,$275.00,$0.00,$275.00,$310.75,$110.00,$165.00,60%
210000003053,,,010925-02-700,,Product,"Michelin, Protek, Tire, 700x28C, Wire, Clincher, Protek 1mm, Reflex, 22TPI, Black",0,1,$35.00,$0.00,$35.00,$39.55,$16.59,$18.41,52.60%
210000003059,689228856196,4524667856191,500293-01,,Product,"Shimano, Tiagra CN-4601, Chain, Speed: 10, 5.88mm, Links: 116, Silver",1,5,$230.00,$0.00,$230.00,$259.90,$113.70,$116.30,50.57%
210000003066,,4250450723042,4.25E+12,721294-01,Product,"EVOC, Seat Bag Tour L, Seat Bag, 1L, Grey",0,10,$550.00,$35.75,$514.25,$581.12,$274.30,$239.95,46.66%
210000003068,689228847736,4524667847731,270593-01,,Product,"Shimano, Ultegra RD-6800, Pulley Set, Y5YC98140",0,1,$40.00,$0.00,$40.00,$45.20,$19.99,$20.01,50.03%
210000003089,,,CC-06-020-001,Ron Bike,Product,Gold Bike Duomatic,0,1,$531.00,$0.00,$531.00,$600.03,$500.00,$31.00,5.84%
210000003092,58817859939,,171271,,Product,STREAMLINER DISC DLX - BLACK,-2,6,$420.00,$30.10,$389.90,$440.59,$201.00,$188.90,48.45%
210000003096,4717592030365,,250423-03,,Product,TEKTRO HD-M285 HYD DISC BRK RR,0,1,$65.00,$0.00,$65.00,$73.45,$29.99,$35.01,53.86%
210000003100,768661118631,4712511825480,406020,407916,Product,MTX TRUNK BAG DXP,0,12,"$1,915.00",$143.50,"$1,771.50","$2,001.80",$957.50,$814.00,45.95%
210000003109,710845002793,,312713-02,,Product,SRAM PG-970 CASSETTE 12-26 9S,0,1,$90.00,$0.00,$90.00,$101.70,$55.00,$35.00,38.89%
210000003110,4710944248227,,255415-01,,Product,SUNRACE CSMX8 CASS 11SP 11-42T,-1,3,$342.00,$27.00,$315.00,$355.95,$214.50,$100.50,31.90%
210000003111,710845806889,,312831-04,,Product,SRAM POWERLCK SILVER 12S 50PCS,47,3,$22.50,$0.00,$22.50,$25.43,$8.55,$13.95,62%
210000003112,710845007507,,312830-02,,Product,SRAM POWERLINK SILVER 8S 4PCS,3,8,$60.00,$0.00,$60.00,$67.83,$23.44,$36.56,60.93%
210000003113,58817930539,,174402-02,,Product,"49N 24""-28"" KICKSTAND ALLOY MID-MOUNT",99,51,$798.00,$6.30,$791.70,$894.63,$531.51,$260.19,32.86%
210000003114,764459234903,,176280,,Product,ORIGINAL MIRRYCLE MIRROR,2,1,$30.00,$9.00,$21.00,$23.73,$13.25,$7.75,36.90%
210000003124,,,040-1820,,Product,VITAMIN A BLUE L/20.5,0,4,"$2,565.00",$0.00,"$2,565.00","$2,898.45","$1,643.96",$921.04,35.91%
210000003125,,,040-1750,,Product,VITAMIN B BLACK L/20.5,0,1,$750.00,$0.00,$750.00,$847.50,$465.99,$284.01,37.87%
210000003127,,,040-1770,,Product,VITAMIN B RED L/20.5,0,3,"$2,250.00",$0.00,"$2,250.00","$2,542.50","$1,397.97",$852.03,37.87%
210000003133,,,,8.47E+11,Product,Kali Maraka Core Blk/Rd S/M,2,3,$198.00,$0.00,$198.00,$223.74,$144.00,$54.00,27.27%
210000003134,,,174702,,Product,Wald 125 LB Training Wheels,0,1,$50.00,$0.00,$50.00,$56.50,$24.00,$26.00,52%
210000003138,710845828034,,210302-04,,Product,"SRAM, Guide/Trail, Disc Brake Pads, Shape: SRAM Guide/Avid Trail, Organic",3,3,$108.00,$0.00,$108.00,$122.04,$59.97,$48.03,44.47%
210000003139,689228222427,4524667222422,240021-01,,Product,"Shimano, Altus FD-M310, Front derailleur, 3x7/8sp., Top swing, Dual pull, Multi clamp, For 42/48T",4,2,$52.00,$0.00,$52.00,$58.76,$27.98,$24.02,46.19%
210000003141,766759057107,,500303-01,,Product,"KMC, MissingLink, 6/7/8 speed IG,",0,20,$99.94,$0.00,$99.94,$112.93,$79.80,$20.14,20.15%
210000003143,,6920636793340,730365-01,,Product,"Roswheel, Tour Rear Rack, Black",10,11,$770.00,$7.00,$763.00,$862.19,$423.39,$339.61,44.51%
210000003144,768661280123,7290001280126,810172-01,,Product,"OnGuard, Bulldog DT 8012, U-Lock, 13 mm x 115mm x 230mm / 10mm x 120cm (13mm x 4.5'' x 9'' / 10mm x 4')",1,19,"$1,139.25",$24.00,"$1,115.25","$1,260.23",$490.01,$625.24,56.06%
210000003151,,,166214-02,,Product,SWB LAND CRSR PP SBC 26X2.0W,16,1,$30.00,$0.00,$30.00,$33.90,$15.00,$15.00,50%
210000003155,,,8.02E+12,,Product,terreno Zero 700 x 35c G 2.0,2,2,$150.00,$22.50,$127.50,$144.08,$75.00,$52.50,41.18%
210000003156,4717592030310,,250423-04,,Product,TEKTRO HD-M285 HYD DISC BRK FR,4,2,$125.00,$0.00,$125.00,$141.25,$59.98,$65.02,52.02%
210000003157,811079022431,,258000-266,,Product,WHL-MFG DROPOUT 266 - GT,0,3,$138.00,$0.00,$138.00,$155.94,$73.98,$64.02,46.39%
210000003165,,,247535-01,,Product,"49N WHL FR 26"" RIM/DSC NUT BLK",0,1,$100.00,$0.00,$100.00,$113.00,$47.50,$52.50,52.50%
210000003166,,,166118-05,,Product,SWB RAPID ROB KG SBC 275x2.25W,1,2,$74.00,$0.00,$74.00,$83.62,$36.00,$38.00,51.35%
210000003168,,,166118-01,,Product,SWB RAPID ROB KG SBC 26x2.10W,0,7,$245.00,$0.00,$245.00,$276.85,$112.00,$133.00,54.29%
210000003169,58817004247,,160410,,Product,27 X 1-1/8(700X28C) PV(33)TUBE,49,2,$14.00,$1.47,$12.53,$14.16,$6.99,$5.54,44.21%
210000003173,770612112612,,560060-10,,Product,"EVO,  E-Force AL, Seatpost, Black, 400 X 27.2mm",-1,1,$30.00,$0.00,$30.00,$33.90,$12.99,$17.01,56.70%
210000003175,,,041394-02-26,,Product,"Wheel Shop, Evo Tour 19 Black/ Formula DC-20, Wheel, Front, 26'' / 559, Holes: 36, QR, 100mm, Rim and Disc IS 6-bolt",0,2,$150.00,$0.00,$150.00,$169.50,$74.24,$75.76,50.51%
210000003176,,,041615-02-26,,Product,"Wheel Shop, Alex MD21/Shimano M475/DT Stainless 26'', Wheel, : Disc IS 6-bolt, 26'' / 559, Rear, Holes: 32H, QR, 135mm, Shimano HG",0,1,$145.00,$0.00,$145.00,$163.85,$72.49,$72.51,50.01%
210000003177,,,120046-03,,Product,"Shimano, Sora CS-HG50-9, 9sp. cassette, 12-25T, 12-13-14-15-17-19-21-23-25",0,2,$112.00,$0.00,$112.00,$126.56,$55.98,$56.02,50.02%
210000003178,689228581302,4524667581307,120516-02,,Product,"Shimano, CS-HG200-9, 9sp. cassette, 11-13-15-17-20-23-26-30-34T",0,5,$215.00,$5.59,$209.41,$236.63,$112.45,$96.96,46.30%
210000003181,,,11-8200,,Product,Smoothie Fender Kit,0,3,$100.00,$3.50,$96.50,$109.05,$59.97,$36.53,37.85%
210000003182,,,11-8205,,Product,Smoothie Rear Rack,-1,4,$160.00,$0.00,$160.00,$180.80,$79.96,$80.04,50.03%
210000003189,624316035053,,GR-7093553,,Product,VANQUISH SHIELD VIVID ROAD EMERALD,0,1,$55.00,$0.00,$55.00,$62.15,$65.00,-$10.00,-18.18%
210000003192,,,V-11A00036,,Product,MEZCAL 29X2.25 TLR TRANSP-BLK G2.0,0,2,$180.00,$0.00,$180.00,$203.40,$90.00,$90.00,50%
210000003194,,,BL-7085185,,Product,2'FER XL FR/RR USB,8,1,$35.00,$0.00,$35.00,$39.55,$35.00,$0.00,0%
210000003195,768686731099,,BL-7074411,,Product,CLICK USB FRONT LIGHT BLACK,7,55,"$1,635.00",$55.50,"$1,579.50","$1,784.84",$824.37,$755.13,47.81%
210000003196,768686731105,,BL-7074412,,Product,CLICK USB REAR LIGHT BLACK,4,65,"$1,920.00",$36.00,"$1,884.00","$2,128.93",$973.85,$910.15,48.31%
210000003197,768686236747,,BL-7108801,,Product,GRID SIDE BEACON LIGHT SET (2),7,4,$320.00,$40.00,$280.00,$316.40,$160.00,$120.00,42.86%
210000003204,8022530017831,,V-11A00037,,Product,MEZCAL 29X2.25 TNTANTH-BLK G2.0,1,6,$596.00,$15.60,$580.40,$655.85,$270.00,$310.40,53.48%
210000003206,,,BL-7108949,,Product,LOCAL SADDLE BAGPANNIER BLK,0,8,$800.00,-$10.00,$810.00,$915.30,$397.60,$412.40,50.91%
210000003208,,,550951-01,,Product,"Megasoft, Sport Gel, Saddle, 285 x 135mm, Men, Black",0,5,$246.09,$0.00,$246.09,$278.08,$130.45,$115.64,46.99%
210000003209,770612334588,,550951-02,,Product,"Megasoft, Sport Gel, Saddle, 274 x 137mm, Black",1,5,$275.00,$0.00,$275.00,$310.75,$130.45,$144.55,52.56%
210000003210,,,721292-01,,Product,"EVOC, Seat Bag M, Seat Bag, 0.7L, Black",0,5,$200.00,$10.00,$190.00,$214.70,$102.45,$87.55,46.08%
210000003211,,,011672-04-700,,Product,"Goodyear, Transit Tour, Tire, 700x35C, Wire, Clincher, Dynamic:Silica4, S3: Shell, 60TPI, Black",1,19,"$1,045.00",$8.25,"$1,036.75","$1,171.53",$256.31,$780.44,75.28%
210000003212,,,011672-10-700,,Product,"Goodyear, Transit Tour, Tire, 700x50C, Wire, Clincher, Dynamic:Silica4, S3: Shell, 60TPI, Black",0,19,"$1,140.00",$0.00,"$1,140.00","$1,288.20",$271.51,$868.49,76.18%
210000003213,,,011675-04-29,,Product,"Goodyear, Peak, Tire, 29''x2.25, Folding, Tubeless Ready, Dynamic:A/T, Ultimate, 120TPI, Black",30,11,$865.98,$85.50,$780.48,$881.95,$252.89,$527.59,67.60%
210000003214,,,011677-08-29,,Product,"Goodyear, Newton-ST, Tire, 29''x2.40, Folding, Tubeless Ready, Dynamic:R/T, EN Ultimate, 240TPI, Black",0,3,$310.00,$84.00,$226.00,$255.38,$89.97,$136.03,60.19%
210000003215,,,011678-08-29,,Product,"Goodyear, Newton, Tire, 29''x2.40, Folding, Tubeless Ready, Dynamic:R/T, EN Ultimate, 240TPI, Black",3,2,$240.00,$24.00,$216.00,$244.08,$59.98,$156.02,72.23%
210000003216,9413000048032,,830054-01,,Product,"Shotgun, MTB Seat for child, On frame",3,1,$220.00,$0.00,$220.00,$248.60,$139.99,$80.01,36.37%
210000003217,810432030151,,011671-07-700,,Product,"Goodyear, Transit Speed, Tire, 700x50C, Wire, Clincher, Dynamic:Silica4, S3: Shell, 60TPI, Black",4,2,$120.00,$0.00,$120.00,$135.60,$41.98,$78.02,65.02%
210000003218,770612336520,,011688-03-700,,Product,"EVO, Metropol, Tire, 700x40C, Wire, Clincher, Black",17,29,$843.00,$4.03,$838.97,$948.04,$337.26,$501.71,59.80%
210000003219,,,450984-01,,Product,"Look, GEO TREKKING ROC, Pedals, Body: Alloy, Spindle: Cr-Mo, 9/16'', Black, Pair",0,1,$111.99,$0.00,$111.99,$126.55,$111.99,$0.00,0%
210000003220,770612307551,,570004-01,,Product,"EVO, Seatpost clamp, Steel, Black",-2,5,$30.00,$0.00,$30.00,$33.90,$9.95,$20.05,66.83%
210000003223,763477007254,,900335-03,,Product,"Park Tool, SW-2, Spoke wrench, Red, 0.136''",1,4,$60.00,$0.00,$60.00,$67.80,$23.96,$36.04,60.07%
210000003224,763477003348,,900381-02,,Product,"Park Tool, FR-5.2G, Cassette lockring tool with guide pin",0,1,$6.19,$0.00,$6.19,$6.99,$6.19,$0.00,0%
210000003227,763477003942,,901770-01,,Product,"Park Tool, MWR-SET, Ratcheting Metric Wrench, Set",0,1,$104.99,$0.00,$104.99,$118.64,$104.99,$0.00,0%
210000003229,,,646600,,Product,kmc z6 5/6 speed grey,10,9,$118.00,$0.00,$118.00,$133.36,$40.50,$77.50,65.68%
210000003230,,,746640,,Product,kmc z8 7/8 speed aint rust,0,20,$500.00,$0.00,$500.00,$565.00,$220.00,$280.00,56%
210000003231,,,1038240,,Product,crank 48/38/28 black steel 8/7 speed,0,2,$50.00,$8.75,$41.25,$46.61,$25.00,$16.25,39.39%
210000003232,,,950550,,Product,chainguard black 42t,4,1,$20.00,$0.00,$20.00,$22.60,$3.60,$16.40,82%
210000003233,,,850550,,Product,chainguard black 46-48t,6,4,$80.00,$0.00,$80.00,$90.40,$20.00,$60.00,75%
210000003238,710845760198,,,11.5015.040.060,Product,Bar tape install,0,4,$60.00,$0.00,$60.00,$67.80,$45.00,$15.00,25%
210000003239,,,011676-08-29,,Product,"Goodyear, Escape, Tire, 29''x2.60, Folding, Tubeless Ready, Dynamic:R/T, EN Ultimate, 240TPI, Black",2,2,$209.98,$0.00,$209.98,$237.28,$59.98,$150.00,71.44%
210000003240,,,040723-03-26,,Product,"Wheel Shop, Alex DM18 Black/ Shimano Acera HB-T3000, Wheel, Front, 26'' / 559, Holes: 36, QR, 100mm, Rim",1,4,$327.96,$12.30,$315.66,$356.70,$179.96,$135.70,42.99%
210000003241,,,040723-05-26,,Product,"Wheel Shop, Alex DM18 Black/ Formula FM-31-QR, Wheel, Rear, 26'' / 559, Holes: 36, QR, 135mm, Rim, Freewheel",0,7,$573.93,$12.30,$561.63,$634.65,$314.93,$246.70,43.93%
210000003242,,,041393-03-700,,Product,"Wheel Shop, Evo Tour 19 Black/ Formula FM-31, Wheel, Rear, 700C / 622, Holes: 36, Bolt-on, 135mm, Rim, Freewheel",0,2,$117.99,$0.00,$117.99,$133.33,$59.98,$58.01,49.17%
210000003243,,,120622-04,,Product,"Shimano, 105 CS-R7000, Cassette, Speed: 11, 12-25T",0,1,$73.99,$14.80,$59.19,$66.88,$55.99,$3.20,5.41%
210000003244,,,200773-01,,Product,"SRAM, CENTERLINE CENTERLOCK BLACK, 160mm",0,2,$127.98,$0.00,$127.98,$144.62,$69.98,$58.00,45.32%
210000003245,689228994607,4524667994602,210286-02,,Product,"Shimano, Y8L298070, R55C4, BR-9000/9010, Brake pad inserts, For carbon rims, Pair",2,6,$239.98,$18.00,$221.98,$250.84,$119.94,$102.04,45.97%
210000003246,,,CC-08-20-001,Ron Bike,Product,"Schwinn Breeze - 24""",0,1,$195.00,$0.00,$195.00,$220.35,$175.00,$20.00,10.26%
210000003247,,,CC-08-20-002,Ron Bike,Product,Dunelt,0,1,$295.00,$0.00,$295.00,$333.35,$225.00,$70.00,23.73%
210000003249,,,255390-05,,Product,SUNRACE FDM2A FD BP 28.6/31.8,0,2,$25.00,$0.00,$25.00,$28.25,$8.00,$17.00,68%
210000003250,641300161741,,254989-02,,Product,CRANK BRO CANDY 2 PEDAL GREEN,0,1,$135.00,$0.00,$135.00,$152.55,$80.00,$55.00,40.74%
210000003251,,,,,Labour,Wahoo Element Roam,0,1,$550.00,$0.00,$550.00,$621.50,$349.99,$200.01,36.37%
210000003252,,,254277-03,,Product,"FIRST F-996AW 1-1/8"" HSET BLK",0,1,$35.00,$0.00,$35.00,$39.55,$14.00,$21.00,60%
210000003255,817966010024,,341001-04,,Product,FBS PRO ELITE REPAIR STAND,2,2,$640.00,$0.00,$640.00,$723.20,$480.00,$160.00,25%
210000003256,58817986116,,258470-02,,Product,49N SEATPOST 27.2 400MM SLV,6,5,$125.00,$0.00,$125.00,$141.25,$60.23,$64.77,51.81%
210000003257,,,315637-02,,Product,SRM X2 EAG C/R OVAL 3OFF DM34,0,2,$277.50,$17.00,$260.50,$294.37,$215.00,$45.50,17.47%
210000003259,,,250335-02,,Product,TRP TR160-25 160MM CL ROTOR,0,1,$65.00,$0.00,$65.00,$73.45,$36.00,$29.00,44.62%
210000003261,,,255418-06,,Product,SUNRACE BBS15 SQ TAP BB 73X127,0,1,$25.00,$0.00,$25.00,$28.25,$7.75,$17.25,69%
210000003262,847746019749,,166816-01,,Product,NT RACE SEALANT 32oz/944ml,19,7,$456.00,$48.60,$407.40,$460.36,$210.00,$197.40,48.45%
210000003264,,,168825-03,,Product,NT TL VALVE STEM PR 55MM x2,0,2,$50.00,$0.00,$50.00,$56.50,$25.00,$25.00,50%
210000003266,,,254213-01,,Product,FIRST Y4130P BB BB86 30MM,0,1,$37.50,$0.00,$37.50,$42.38,$37.50,$0.00,0%
210000003268,,,177165-02,,Product,INCINERATEAIR G80 MINI PUMP,0,1,$26.00,$0.00,$26.00,$29.38,$13.00,$13.00,50%
